pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
42,63,1672.0,11836.186932355191,7.079059170068894,10000.0,0,0.008282170785740206,0.00046940953978064044,0.05761624536966597,0.1437471451428634,0.00814717336697155,0.010590084369181746,0.008300269791843295,-0.0002105865614638103,0.0005869177055490246,0.04682539682539682,0.0013997427965828121,0.16543397759225797,0.005931415674231137
43,62,1638.0,11668.1579193051,7.1234175331532965,10000.0,0,0.008565180647274746,0.0005588532937606462,0.05679831296453873,0.15079991288865047,0.00983925867850263,0.01066598765531533,0.008568275748784453,-0.000560398929137176,0.000605868588504173,0.04653225806451612,0.0014515566171252876,0.1662160878809836,0.005975296324532465
44,61,1480.0,10013.812149747138,6.766089290369688,10000.0,0,0.007581384420120344,0.0004303728388041282,0.048745280993189664,0.15553063323564714,0.008829015445910688,0.010086627742558307,0.007578172693405236,-0.0005795100184000933,0.0005358577300509566,0.049344262295081966,0.0014836248763751307,0.17931786760408022,0.004830784939833967
45,60,1459.0,9709.397534407344,6.654830386845335,10000.0,0,0.0070304391292440645,0.00041992639145547013,0.04726345012385918,0.1487500195356033,0.008884801899882592,0.009891871806935935,0.007047827074403976,-5.972613881582912e-05,0.0004983566316941197,0.051166666666666666,0.0016729779998706999,0.1792366446060316,0.004976009392747262
46,59,1429.0,9562.558398584659,6.691783344006059,10000.0,0,0.007590697916014433,0.00041573574650775874,0.046548665900884245,0.16307014968328531,0.008931206479536536,0.009794408000977396,0.007598406319342392,-0.0004142404511060877,0.000537288463461772,0.051355932203389826,0.00139036221006011,0.18452497959185188,0.004994978489056702
47,58,1415.0,9502.786994461325,6.715750526121077,10000.0,0,0.006889669437450937,0.0003682457015450064,0.046257710384066106,0.1489409955712842,0.007960742079267547,0.009718759465520596,0.006905348165618112,0.00014876436193562843,0.0004882818514362654,0.0518103448275862,0.0013637218014943984,0.18544864636699196,0.00472473828510581
48,57,1374.0,9095.07132682605,6.619411446016048,10000.0,0,0.006982435443590922,0.0004210422694948342,0.04427303017566922,0.15771306856308662,0.009510129932922981,0.00941758334021549,0.006998623643667456,0.00013629190270198093,0.0004948774237409761,0.057631578947368416,0.0014682328656333813,0.19108920094046308,0.004730280927794588
49,56,1369.0,9063.883650356203,6.6208061726487974,10000.0,0,0.0069972079155549895,0.0004342720129896986,0.04412121466022781,0.15859055489382262,0.009842703024700824,0.009685256025762175,0.006968456205416765,-0.0008027039529789467,0.0004927442637251672,0.05687499999999999,0.0015194398656689454,0.1932386010420123,0.004784074832307687
50,55,1352.0,8969.449978449706,6.63420856394209,10000.0,0,0.007304816505513896,0.00043751109489467027,0.04366152999633913,0.16730555493878432,0.01002051680120587,0.009294779741796676,0.007317862507028357,-0.00027746723376956305,0.000517451020251054,0.06345454545454547,0.001614904211126288,0.20186012355417204,0.004796234404870972
51,54,1346.0,8954.15465854399,6.652418022692415,10000.0,0,0.007266071744008519,0.0004468545149359208,0.04358707536751891,0.16670243834306891,0.010251995830601582,0.009438472255410448,0.007253486958772532,-0.0006676757396380442,0.0005128989815796245,0.06138888888888888,0.0017493377604808106,0.19363248672257286,0.004947079430624228
52,53,1344.0,8949.859693434451,6.659121795710157,10000.0,0,0.006894544510825339,0.00044773425818334,0.043566168316538756,0.158254553412447,0.010277108946791848,0.009412074294312678,0.006883172017583456,-0.0006273573728156415,0.00048671376097067515,0.061415094339622646,0.001659794906329467,0.19524482092672116,0.004515368068708646
53,52,1258.0,8191.917266825256,6.511857922754575,10000.0,0,0.006947522791059155,0.0004324623904822577,0.03987665267462029,0.17422532547424532,0.010845002312781902,0.008069266717496408,0.006949514917424798,0.000462378776236706,0.0004914049124068145,0.05326923076923078,0.001969435432807761,0.12537336322159962,0.005145255504388633
54,51,1233.0,8046.616990516857,6.526047843079365,10000.0,0,0.005731225006637658,0.00037509466505238737,0.039169359319090366,0.14631908987708087,0.009576226713250674,0.008037058888960264,0.005722105784822671,-0.0005178396827892299,0.0004046139803114882,0.05705882352941176,0.002076541676045024,0.12379736252855354,0.004822509629459222
55,50,1217.0,7990.891001896719,6.566056698353918,10000.0,0,0.005931735612378519,0.00033392131516026685,0.038898096094527025,0.1524942402827041,0.008584515662380958,0.008089487987450588,0.0058983170326482575,-0.0007545159220448297,0.00041707399713736975,0.059800000000000006,0.0020593700554115153,0.13071894191565636,0.00500118433311868
56,49,1175.0,7578.79955093249,6.450042171006374,10000.0,0,0.006090214660391965,0.00034920829469849797,0.03689211542784857,0.16508174144426194,0.009465661988981331,0.00841723417133026,0.006004522049986432,-0.0011030416973640807,0.0004245838259329555,0.045306122448979594,0.0016249433389618382,0.10544884685956112,0.004450086647280001
57,48,1137.0,7378.363220102324,6.48932561134769,10000.0,0,0.006136757897965046,0.0003488456774884185,0.03591643053168172,0.1708621320972261,0.00971270452893985,0.008468746355367918,0.00613497535377469,-0.0004583279609303778,0.00043380826750664215,0.04822916666666666,0.0016417307283286007,0.11609087238658938,0.0050239931041465066
58,47,1116.0,7282.315565846567,6.525372370830257,10000.0,0,0.006194998125472831,0.000334215161918904,0.03544888931706528,0.17475859596228666,0.009428085572148267,0.008448338773227886,0.006207276057909877,-0.00020094052803307032,0.00043892069932449743,0.04638297872340425,0.0016157377563961964,0.1110979006616155,0.004651178493473798
59,46,1043.0,6980.340796411869,6.692560686876193,10000.0,0,0.005487454453551235,0.0003303740356861376,0.03397893514089076,0.1614957746850504,0.009722907275235962,0.007550992870300168,0.005474270139875413,-0.0005425504430828143,0.00038708935379529343,0.03543478260869565,0.002063563727390883,0.06899330752752383,0.004207083401497986
60,45,1036.0,6956.846655721869,6.715102949538483,10000.0,0,0.004878671143546642,0.0002474604316082651,0.03386457025442177,0.14406416815254353,0.007307354847532832,0.007349332793551576,0.0048754627820391735,-0.0003874860959063973,0.000344747279460253,0.039999999999999994,0.00211933805027083,0.07171745765863666,0.003883423268255216
61,44,1023.0,6909.852913789708,6.754499426969411,10000.0,0,0.005459733590481802,0.00029696709791787436,0.03363581390058279,0.1623190569022385,0.008828895854746329,0.007385910742995989,0.00547129051483145,0.00015279424347511248,0.0003868786624878955,0.03795454545454545,0.0021380250724906025,0.06747959892734125,0.0039773353597481065
62,43,1015.0,6871.128568392845,6.7695847964461535,10000.0,0,0.0052749992570870295,0.00025229869339203593,0.03344731135335905,0.1577107110750554,0.007543168140679207,0.007474090704286327,0.005227692666856209,-0.0007959210992692967,0.00036965369346932125,0.03581395348837209,0.002097239076748795,0.06535207956284532,0.004033994780733718
63,42,945.0,5747.001930321708,6.081483524149955,10000.0,0,0.005420070369842005,0.00026595005538835556,0.027975282517059094,0.19374497349711808,0.00950660838639186,0.007238156972873127,0.005385753307390379,-0.0007182310348440599,0.0003808302685453613,0.04654761904761904,0.0022975181523373733,0.08911471441835327,0.004366441898281876
64,41,878.0,4775.46487361415,5.439026051952335,10000.0,0,0.004908503520689691,0.0002459521726807929,0.023246029949074563,0.21115448665612258,0.010580394726308283,0.007049396887762458,0.004909587496401238,-0.00033147801545172303,0.00034716026115339996,0.03731707317073171,0.002130996747915011,0.08246836333232686,0.0047422322094656764
65,40,852.0,4564.759979234568,5.3576995061438595,10000.0,0,0.004925417296724558,0.0002695563786971171,0.022220359691875618,0.22166235673158016,0.012131053791882333,0.007044114168106328,0.004933420231600661,-0.0002068659982079222,0.00034884549002077355,0.035875000000000004,0.002093732421361743,0.0837363983560827,0.0049061929840575735
66,39,785.0,4228.805015567379,5.387012758684559,10000.0,0,0.005211314273161433,0.00022508509335466924,0.02058499656940807,0.25316080357798604,0.01093442462308565,0.007178906970866226,0.005214275515855931,-0.00032414602292441056,0.0003687049576236712,0.02397435897435897,0.0014886660658562328,0.06089753679273568,0.00411173959183742
67,38,771.0,4155.9956529294695,5.390396437003203,10000.0,0,0.004859064631479959,0.0002270672481293364,0.02023057481796653,0.2401842100484798,0.011223964230995588,0.007090891931010668,0.004835211140843881,0.0005900327535327138,0.0003419010586159451,0.02828947368421052,0.0016256161784822748,0.07001107232069848,0.004458558323074026
68,37,734.0,3980.9897278191875,5.423691727274098,10000.0,0,0.005007001188755343,0.00024593205665363705,0.0193786801681164,0.2583767906440463,0.01269085688602608,0.00717773993108994,0.005018865677610468,8.362581987949973e-05,0.00035488739545027785,0.02378378378378379,0.001440875437790829,0.0612493549550365,0.004058212466671573
69,36,718.0,3847.297161920049,5.358352593203411,10000.0,0,0.004862128363586427,0.000230068266139436,0.01872789087888267,0.25961964403951654,0.012284793179719882,0.007190550216198089,0.004861619149368064,0.0003508962442900784,0.0003437683868064533,0.025000000000000005,0.0015997161482812052,0.0650844746880128,0.004431066518454055
