pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
46,59,1429.0,9562.558398584659,6.691783344006059,20000.0,0,0.00379534895800723,0.00020786787325387962,0.046548665900884245,0.08153507484164295,0.004465603239768273,0.004897204000488723,0.00379920315967121,-0.00020712022555304668,0.00026864423173088704,0.051355932203389826,0.00139036221006011,0.18666962416230845,0.005056798449412794
47,58,1415.0,9502.786994461325,6.715750526121077,20000.0,0,0.0034448347187254792,0.00018412285077250369,0.046257710384066106,0.07447049778564233,0.003980371039633784,0.004859379732760321,0.0034526740828090667,7.438218096781306e-05,0.00024414092571813345,0.0518103448275862,0.0013637218014943984,0.18850716018789435,0.00472467551955544
48,57,1374.0,9095.07132682605,6.619411446016048,20000.0,0,0.003491217721795473,0.00021052113474741757,0.04427303017566922,0.07885653428154357,0.004755064966461501,0.004708791670107768,0.0034993118218337393,6.81459513509904e-05,0.0002474387118704889,0.057631578947368416,0.0014682328656333813,0.1942762520734675,0.004828391638596987
49,56,1369.0,9063.883650356203,6.6208061726487974,20000.0,0,0.003498603957777505,0.00021713600649484973,0.04412121466022781,0.07929527744691155,0.004921351512350422,0.004842628012881109,0.0034842281027083932,-0.0004013519764894752,0.00024637213186258435,0.05687499999999999,0.0015194398656689454,0.1961290905844305,0.004899066377178623
50,55,1352.0,8969.449978449706,6.63420856394209,20000.0,0,0.0036524082527569627,0.0002187555474473365,0.04366152999633913,0.08365277746939251,0.005010258400602966,0.004647389870898362,0.003658931253514194,-0.00013873361688478394,0.0002587255101255281,0.06345454545454547,0.001614904211126288,0.20468029977627342,0.0049039688522497715
51,54,1346.0,8954.15465854399,6.652418022692415,20000.0,0,0.003633035872004273,0.00022342725746796134,0.04358707536751891,0.08335121917153478,0.005125997915300813,0.004719236127705252,0.0036267434793862807,-0.00033383786981902553,0.00025644949078981326,0.06138888888888888,0.0017493377604808106,0.1970908175585916,0.005055954526383589
52,53,1344.0,8949.859693434451,6.659121795710157,20000.0,0,0.0034472722554126766,0.00022386712909167012,0.043566168316538756,0.07912727670622366,0.005138554473395927,0.004706037147156351,0.0034415860087917342,-0.0003136786864078212,0.000243356880485338,0.061415094339622646,0.001659794906329467,0.19888933400751452,0.0046278404733374025
53,52,1258.0,8191.917266825256,6.511857922754575,20000.0,0,0.003473761395529584,0.00021623119524112922,0.03987665267462029,0.08711266273712283,0.005422501156390961,0.0040346333587482144,0.003474757458712405,0.00023118938811835383,0.00024570245620340766,0.05326923076923078,0.001969435432807761,0.12765902460582507,0.0052117382711246016
54,51,1233.0,8046.616990516857,6.526047843079365,20000.0,0,0.0028656125033188345,0.00018754733252619382,0.039169359319090366,0.07315954493854057,0.0047881133566253405,0.0040185294444801435,0.002861052892411341,-0.00025891984139461525,0.00020230699015574448,0.05705882352941176,0.002076541676045024,0.12612161464361138,0.004853944006851293
55,50,1217.0,7990.891001896719,6.566056698353918,20000.0,0,0.0029658678061892647,0.00016696065758013375,0.038898096094527025,0.0762471201413522,0.004292257831190488,0.004044743993725306,0.002949158516324134,-0.00037725796102241636,0.00020853699856868526,0.059800000000000006,0.0020593700554115153,0.13315994963446023,0.00506790496143967
56,49,1175.0,7578.79955093249,6.450042171006374,20000.0,0,0.0030451073301959886,0.0001746041473492492,0.03689211542784857,0.08254087072213113,0.004732830994490672,0.00420861708566514,0.0030022610249932215,-0.0005515208486820408,0.00021229191296647816,0.045306122448979594,0.0016249433389618382,0.10768711762994779,0.004501373883296047
57,48,1137.0,7378.363220102324,6.48932561134769,20000.0,0,0.003068378948982528,0.00017442283874420943,0.03591643053168172,0.08543106604861318,0.004856352264469929,0.00423437317768397,0.0030674876768873502,-0.00022916398046518945,0.00021690413375332146,0.04822916666666666,0.0016417307283286007,0.11851223346208263,0.005073030610311339
58,47,1116.0,7282.315565846567,6.525372370830257,20000.0,0,0.0030974990627364216,0.00016710758095945253,0.03544888931706528,0.0873792979811435,0.004714042786074148,0.004224169386613953,0.0031036380289549445,-0.00010047026401653513,0.00021946034966224915,0.04638297872340425,0.0016157377563961964,0.11348692794531036,0.004694764442402126
59,46,1043.0,6980.340796411869,6.692560686876193,20000.0,0,0.002743727226775623,0.00016518701784306924,0.03397893514089076,0.08074788734252536,0.004861453637617993,0.003775496435150094,0.0027371350699377127,-0.00027127522154140845,0.00019354467689764715,0.03543478260869565,0.002063563727390883,0.06993849652120537,0.0041997566575988216
60,45,1036.0,6956.846655721869,6.715102949538483,20000.0,0,0.002439335571773325,0.0001237302158041327,0.03386457025442177,0.07203208407627187,0.003653677423766421,0.003674666396775798,0.0024377313910195907,-0.00019374304795319916,0.00017237363973012678,0.039999999999999994,0.00211933805027083,0.07294422597163928,0.0038779717023082355
