date,geo,cost,response
2024-04-02,303,8.0379406,1
2024-04-02,304,3.1799457899999997,1
2024-04-02,305,4.581371324444445,1
2024-04-02,306,8.433874890000002,1
2024-04-02,307,1.5594444444444444,1
2024-04-02,308,1.9642526342857143,1
2024-04-02,309,12.54661046070226,3
2024-04-02,310,4.576506172571428,6
2024-04-02,311,1.3422634082857143,1
2024-04-02,312,0.26571428571428574,1
2024-04-02,313,1.4185522085714284,1
2024-04-02,314,1.9415242855555555,1
2024-04-02,315,10.206336126596385,1
2024-04-02,316,21.50417314095238,1
2024-04-02,317,1057.832730704994,95
2024-04-02,318,20.212385653744118,4
2024-04-02,319,2.3963927835714287,1
2024-04-02,320,4.164692111428571,1
2024-04-02,321,8.875041342546583,1
2024-04-02,322,12.72323366,3
2024-04-02,323,8.753910830977132,1
2024-04-02,324,4.101004115047619,4
2024-04-02,325,15.41381555609756,3
2024-04-02,326,9.07661046070226,3
2024-04-02,327,0.7383211233333333,1
2024-04-02,328,5.575406077160493,1
2024-04-02,329,5.053096413436029,1
2024-04-02,330,10.013910830977132,1
2024-04-02,331,18.728316495714285,3
2024-04-02,332,3.022841124,3
2024-04-02,68,54.575421629549545,4
2024-04-02,333,9.07661046070226,3
2024-04-02,334,7.766097142222222,4
2024-04-02,335,0.59,1
2024-04-02,336,3.728512198571429,1
2024-04-02,337,3.5652582049999997,1
2024-04-02,338,138.57041342546583,10
2024-04-02,70,27.09,16
2024-04-02,339,8.875041342546583,1
2024-04-02,340,26.792623328260873,1
2024-04-02,341,11.885796505,1
2024-04-02,342,12.781038191663953,1
2024-04-02,343,3.61994302,1
2024-04-02,344,1.9642526342857143,1
2024-04-02,345,6.000526614684621,1
2024-04-02,346,1.522395524631579,1
2024-04-02,347,2.0782996483333336,1
2024-04-02,348,4.289082284782609,3
2024-04-02,349,2.026951513333333,1
2024-04-02,350,2.0782996483333336,1
2024-04-02,351,15.629444444444443,1
2024-04-02,72,6.678892246481482,3
2024-04-02,352,15.91754233,1
2024-04-02,353,9.034747909724596,1
2024-04-02,354,10.20661046070226,3
2024-04-02,355,7.60112582,3
2024-04-02,356,2.581875,6
2024-04-02,357,18.755774615,3
2024-04-02,358,2.196993947027027,1
2024-04-02,74,15.254243729173789,3
2024-04-02,359,4.007081375842044,1
2024-04-02,360,9.310103301922398,1
2024-04-02,361,4.23659618,1
2024-04-02,362,0.098,1
2024-04-02,76,33.49030990576719,3
2024-04-02,363,2.05696675,1
2024-04-02,364,19.706336126596387,1
2024-04-02,365,0.3965060240963855,1
2024-04-02,366,9.07661046070226,3
2024-04-02,79,104.73774266049382,1
2024-04-02,81,120.02661046070226,3
2024-04-02,83,58.495199584447654,19
2024-04-02,83,73.75519958444765,19
2024-04-02,367,12.102147280936348,4
2024-04-02,368,8.433874890000002,1
2024-04-02,86,27.508991638898383,4
2024-04-02,87,7.525536820234087,1
2024-04-02,369,40.1947479097246,1
2024-04-02,88,9.195536820234086,1
2024-04-02,370,3.1426415683982682,1
2024-04-02,371,10.206336126596385,1
2024-04-02,372,1.9415242855555555,1
2024-04-02,373,21.525,1
2024-04-02,374,2.0880160282608697,1
2024-04-02,375,111.15903476645269,26
2024-04-02,376,9.994228044285714,1
2024-04-02,377,0.6936363636363636,1
2024-04-02,378,15.254243729173789,3
2024-04-02,379,6.8999999999999995,1
2024-04-02,380,2.131510911818182,1
2024-04-02,381,3.9657303119047618,1
2024-04-02,382,22.4321244825,3
2024-04-02,383,4.547739239999999,1
2024-04-02,384,4.757704177777778,1
2024-04-02,385,0.4303125,1
2024-04-02,386,2.4361054985714286,1
2024-04-02,387,0.3178125,1
2024-04-02,388,7.399581705000001,3
2024-04-02,389,19.511579844053866,3
2024-04-02,96,21.178757741638613,7
2024-04-02,390,2.6651187987301586,1
2024-04-02,391,8.257049507142858,1
2024-04-02,392,0.075,1
2024-04-02,393,16.74621621621622,4
2024-04-02,394,1.7656837057142856,1
2024-04-02,395,6.368725670493827,1
2024-04-02,99,0.195,1
2024-04-02,396,6.000526614684621,1
2024-04-02,397,8.995702173333333,4
2024-04-02,398,4.483984774054054,1
2024-04-02,399,1.7656837057142856,1
2024-04-02,400,1.705,1
2024-04-02,401,7.777540798571429,1
2024-04-02,100,27.930309905767196,3
2024-04-02,402,6.264048084782609,3
2024-04-02,403,1.1895180722891565,3
2024-04-02,404,1.4979757500000002,1
2024-04-02,405,9.029581705000002,3
2024-04-02,406,4.581371324444445,1
2024-04-02,407,2.6144053894444443,1
2024-04-02,408,0.3178125,1
2024-04-02,409,17.72747954777778,1
2024-04-02,410,3.728512198571429,1
2024-04-02,411,0.4840540540540541,1
2024-04-02,412,7.9053255221212115,1
2024-04-02,413,2.4361054985714286,1
2024-04-02,414,36.73347959405405,1
2024-04-02,415,7.367624890000001,1
2024-04-02,416,1.522395524631579,1
2024-04-02,417,13.053855407387386,1
2024-04-02,418,3.9749324550000003,1
2024-04-02,419,5.575406077160493,1
2024-04-02,420,5.084747909724596,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,45
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,1.53,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,3
2024-04-02,106,3.44,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,9
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,2.14,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,1.09,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,6
2024-04-02,106,0.0,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,3
2024-04-02,106,0.0,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,14
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,3
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,4
2024-04-02,106,0.0,6
2024-04-02,106,0.0,12
2024-04-02,106,0.0,3
2024-04-02,106,0.0,4
2024-04-02,106,0.0,1
2024-04-02,106,0.0,1
2024-04-02,106,0.0,7
2024-04-02,106,0.0,3
2024-04-02,106,0.0,1
2024-04-02,106,2.22,1
2024-04-02,106,0.0,1
2024-04-03,421,4.198204651111111,1
2024-04-03,422,8.90604846,1
2024-04-03,423,2.9095258,1
2024-04-03,110,7.19882671,4
2024-04-03,424,0.0,3
2024-04-03,425,0.0,3
2024-04-03,112,4.198204651111111,1
2024-04-03,426,2.7499291089108913,1
2024-04-03,427,3.7315346785714287,1
2024-04-03,428,4.0964751985714285,1
2024-04-03,429,4.463000356666667,1
2024-04-03,430,7.503245994285714,1
2024-04-03,431,3.41944269,1
2024-04-03,2,107.27764184571429,27
2024-04-03,116,1.56474497,1
2024-04-03,4,2.806042661,1
2024-04-03,432,13.128260315999999,3
2024-04-03,117,101.14271427625,7
2024-04-03,119,2.806042661,1
2024-04-03,121,35.909227906666665,6
2024-04-03,122,3.02950624,1
2024-04-03,433,0.0,1
2024-04-03,434,3.8993644666666665,1
2024-04-03,125,21.90871916,1
2024-04-03,435,4.005601884210526,1
2024-04-03,436,14.485639080000002,4
2024-04-03,130,28.33193354714286,6
2024-04-03,437,9.959929108910892,1
2024-04-03,133,1.43726575,1
2024-04-03,438,0.0,1
2024-04-03,439,1.43726575,1
2024-04-03,440,0.0,1
2024-04-03,441,1.6825829099999998,1
2024-04-03,136,3.392113807619048,1
2024-04-03,137,8.21366131,1
2024-04-03,442,2.76954861,1
2024-04-03,443,38.71553824,4
2024-04-03,140,11.83886908,1
2024-04-03,10,9.455958832499999,3
2024-04-03,141,0.0,13
2024-04-03,12,0.0,1
2024-04-03,444,3.392113807619048,1
2024-04-03,445,3.392113807619048,1
2024-04-03,446,3.392113807619048,1
2024-04-03,146,1.01983378,1
2024-04-03,447,6.604775935,1
2024-04-03,448,4.572113807619048,1
2024-04-03,449,1.1331486499999999,1
2024-04-03,450,0.2963153418181818,1
2024-04-03,451,2.873245994285714,1
2024-04-03,452,4.376086772,1
2024-04-03,453,0.50991689,1
2024-04-03,454,3.055502004,1
2024-04-03,455,4.0964751985714285,1
2024-04-03,456,8.90604846,1
2024-04-03,152,6.64891634,1
2024-04-03,457,4.50926506,1
2024-04-03,153,0.52991363,1
2024-04-03,458,0.0,1
2024-04-03,459,1.92,1
2024-04-03,20,2.806042661,1
2024-04-03,460,2.10965616,1
2024-04-03,159,1.674727045,1
2024-04-03,461,1.18,1
2024-04-03,161,34.340326296,12
2024-04-03,462,2.806042661,1
2024-04-03,165,201.31173544,20
2024-04-03,463,1.60973764,1
2024-04-03,464,8.23349744,1
2024-04-03,465,11.76308281,1
2024-04-03,466,3.53942313,1
2024-04-03,172,1.6499291089108912,1
2024-04-03,467,1.01983378,1
2024-04-03,468,0.0,3
2024-04-03,177,4.198204651111111,1
2024-04-03,469,5.66,1
2024-04-03,179,4.997426718,3
2024-04-03,470,5.635081574000001,3
2024-04-03,471,3.56970179,1
2024-04-03,181,3.5174267180000003,3
2024-04-03,472,0.187469445,1
2024-04-03,183,3.392113807619048,1
2024-04-03,473,3.392113807619048,1
2024-04-03,474,1.009835415,1
2024-04-03,475,3.47943291,1
2024-04-03,476,2.974515205,1
2024-04-03,477,7.6569805749999995,1
2024-04-03,478,2.873245994285714,1
2024-04-03,23,10.389929108910891,1
2024-04-03,185,173.82245464210527,29
2024-04-03,479,4.9497873267326735,3
2024-04-03,480,7.006980575,1
2024-04-03,481,22.664306087999996,3
2024-04-03,189,1.674727045,1
2024-04-03,190,1.56474497,1
2024-04-03,191,3.53942313,1
2024-04-03,482,4.40928136,1
2024-04-03,483,2.405322257857143,1
2024-04-03,26,44.884383949,9
2024-04-03,196,18.44911351,1
2024-04-03,198,6.802224683333333,1
2024-04-03,199,0.0,3
2024-04-03,484,29.41520581,1
2024-04-03,485,5.34912818,1
2024-04-03,486,2.405322257857143,1
2024-04-03,487,2.873245994285714,1
2024-04-03,488,2.405322257857143,1
2024-04-03,489,3.7315346785714287,1
2024-04-03,490,0.26329041999999997,1
2024-04-03,32,2.806042661,1
2024-04-03,491,2.806042661,1
2024-04-03,492,3.1519862775,1
2024-04-03,211,5.08167177,1
2024-04-03,493,0.0,3
2024-04-03,494,3.0834974400000004,1
2024-04-03,495,0.0,1
2024-04-03,496,6.06901085,1
2024-04-03,497,30.197914507272728,1
2024-04-03,498,3.392113807619048,1
2024-04-03,215,3.86936936,1
2024-04-03,499,0.0,1
2024-04-03,500,3.4494378,1
2024-04-03,217,4.689902290666667,4
2024-04-03,501,0.0,3
2024-04-03,219,6.599716435643565,4
2024-04-03,502,0.0,1
2024-04-03,38,0.0,1
2024-04-03,224,3.392113807619048,1
2024-04-03,503,8.62859368,1
2024-04-03,504,1.1331486499999999,1
2024-04-03,505,1.099820745,1
2024-04-03,506,8.21366131,1
2024-04-03,41,2.806042661,1
2024-04-03,507,6.713905745,1
2024-04-03,508,8.51861161,1
2024-04-03,509,3.8993644666666665,1
2024-04-03,510,2.765601884210526,1
2024-04-03,511,0.86485904,1
2024-04-03,512,2.83828740625,1
2024-04-03,513,0.17997067,1
2024-04-03,514,0.714883485,1
2024-04-03,515,0.0,1
2024-04-03,516,3.392113807619048,1
2024-04-03,42,10.038127982999999,3
2024-04-03,517,3.392113807619048,1
2024-04-03,518,5.184710532777777,1
2024-04-03,519,0.0,1
2024-04-03,520,0.761875826,1
2024-04-03,246,0.2963153418181818,1
2024-04-03,247,134.28934735076922,12
2024-04-03,521,0.26329041999999997,1
2024-04-03,522,0.0,1
2024-04-03,523,3.0834974400000004,1
2024-04-03,44,91.3079223,4
2024-04-03,251,16.593611305263156,6
2024-04-03,524,1.374775935,1
2024-04-03,525,2.68956165,1
2024-04-03,526,0.562408335,3
2024-04-03,45,40.5772444,6
2024-04-03,527,2.285627478,3
2024-04-03,528,7.32880553,3
2024-04-03,257,3.392113807619048,1
2024-04-03,258,3.6214097700000005,1
2024-04-03,261,4.84920966,1
2024-04-03,529,2.72955513,1
2024-04-03,262,8.840377347272726,6
2024-04-03,263,21.83358489818182,4
2024-04-03,264,6.626612279230769,1
2024-04-03,530,3.5174267180000003,3
2024-04-03,531,11.44813414,1
2024-04-03,532,14.2279223,4
2024-04-03,533,3.1869805749999998,1
2024-04-03,534,2.405322257857143,1
2024-04-03,535,1.36977675,1
2024-04-03,536,0.0,1
2024-04-03,274,26.97560342,3
2024-04-03,537,3.1869805749999998,1
2024-04-03,538,1.1724755726666667,1
2024-04-03,539,3.43726249,1
2024-04-03,50,3.1869805749999998,1
2024-04-03,540,2.0430003566666666,1
2024-04-03,541,2.405322257857143,1
2024-04-03,52,428.781853925,59
2024-04-03,542,0.0,1
2024-04-03,543,1.344780825,1
2024-04-03,544,5.219149365,1
2024-04-03,284,8.97853665,6
2024-04-03,545,4.0964751985714285,1
2024-04-03,546,5.85904507,1
2024-04-03,547,2.83828740625,1
2024-04-03,290,7.593245994285714,1
2024-04-03,548,2.83828740625,1
2024-04-03,549,5.92903366,1
2024-04-03,550,0.86485904,1
2024-04-03,551,1.6825829099999998,1
2024-04-03,552,6.81046895368421,3
2024-04-03,294,13.468420949999999,1
2024-04-03,553,2.83828740625,1
2024-04-03,295,1.69,1
2024-04-03,56,68.6954015509091,7
2024-04-03,554,39.237914507272734,1
2024-04-03,555,3.0834974400000004,1
2024-04-03,556,13.76604846,1
2024-04-03,557,8.90604846,1
2024-04-03,558,0.0,1
2024-04-03,559,3.7315346785714287,1
2024-04-03,560,15.258072219999999,1
2024-04-03,59,2.0430003566666666,1
2024-04-03,309,33.129716435643566,4
2024-04-03,561,6.802224683333333,1
2024-04-03,562,4.84920966,1
2024-04-03,310,4.2743033624999995,3
2024-04-03,563,23.98222468333333,1
2024-04-03,564,2.83828740625,1
2024-04-03,565,3.1869805749999998,1
2024-04-03,315,13.622065542857142,3
2024-04-03,317,896.1848769942858,78
2024-04-03,318,13.568455230476191,4
2024-04-03,566,2.873245994285714,1
2024-04-03,62,25.606980575,1
2024-04-03,567,5.08167177,1
2024-04-03,322,12.34798748,1
2024-04-03,568,2.144650455,3
2024-04-03,324,1.4247677875,1
2024-04-03,569,3.8993644666666665,1
2024-04-03,570,2.974515205,1
2024-04-03,63,44.24978732673267,3
2024-04-03,330,7.217914507272728,1
2024-04-03,571,9.080625271578946,4
2024-04-03,572,11.76308281,1
2024-04-03,573,3.392113807619048,1
2024-04-03,574,1.45726249,1
2024-04-03,68,50.31156317894737,10
2024-04-03,575,2.405322257857143,1
2024-04-03,576,0.72988104,1
2024-04-03,577,3.392113807619048,1
2024-04-03,578,11.44813414,1
